ticker,mode,sector_etf,sector_etf_dist,passed_with_sector,reject_reason_with_sector,passed_without_sector,reject_reason_without_sector,blocked_by_sector
TER,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
BLK,A,XLF,0.01021607783160583,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
BLK,B,XLF,0.01021607783160583,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
AXTI,A,,,False,tier2_fail:rvol:1.04<1.10,False,tier2_fail:rvol:1.04<1.10,False
AXTI,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
BA,A,XLI,0.02271111150922933,False,tier2_fail:rvol:1.04<1.10,False,tier2_fail:rvol:1.04<1.10,False
BA,B,XLI,0.02271111150922933,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
BBIO,A,,,False,tier2_fail:rvol:1.04<1.10,False,tier2_fail:rvol:1.04<1.10,False
BBIO,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
SOFI,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
SOFI,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
SHOP,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
SHOP,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
AXP,A,XLF,0.01021607783160583,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
AXP,B,XLF,0.01021607783160583,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
PFE,A,XLV,-0.018352331079988904,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
PFE,B,XLV,-0.018352331079988904,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
XLB,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
XLB,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
KKR,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
KKR,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
RTX,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
RTX,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
MCD,A,XLY,0.04466381586943191,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
MCD,B,XLY,0.04466381586943191,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
ALAB,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
ALAB,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
ALKS,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
ALKS,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
AA,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
AA,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
ABNB,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
ABNB,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
NET,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
NET,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
ETN,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
ETN,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
AMGN,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
AMGN,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
DHR,A,XLV,-0.018352331079988904,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
DHR,B,XLV,-0.018352331079988904,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
SLB,A,XLE,-0.01771296664889288,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
SLB,B,XLE,-0.01771296664889288,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
COF,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
COF,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
BX,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
BX,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
NOK,A,,,False,tier2_fail:dist_sma20:9.98>6.77,False,tier2_fail:dist_sma20:9.98>6.77,False
NOK,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
HON,A,XLI,0.02271111150922933,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
HON,B,XLI,0.02271111150922933,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
LMT,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
LMT,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
UAL,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
UAL,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
GLE1,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
GLE1,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
CMCSA,A,XLC,0.01005333973262501,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
CMCSA,B,XLC,0.01005333973262501,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
NEE,A,XLU,0.001290109686494123,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
NEE,B,XLU,0.001290109686494123,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
SMCI,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
SMCI,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
VST,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
VST,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
UNP,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
UNP,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
VLO,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
VLO,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
DAL,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
DAL,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
EXPE,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
EXPE,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
LNG,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
LNG,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
PM,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
PM,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
EOG,A,XLE,-0.01771296664889288,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
EOG,B,XLE,-0.01771296664889288,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
MCO,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
MCO,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
APLD,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
APLD,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
ON,A,,,False,tier2_fail:dist_sma20:33.95>6.77,False,tier2_fail:dist_sma20:33.95>6.77,False
ON,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
TGT,A,XLY,0.04466381586943191,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
TGT,B,XLY,0.04466381586943191,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
WBD,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
WBD,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
PH,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
PH,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
CLS,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
CLS,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
ABC,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
ABC,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
ABMD,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
ABMD,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
ADS,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
ADS,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
CCL,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
CCL,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
PDD,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
PDD,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
GILD,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
GILD,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
VRTX,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
VRTX,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
MDT,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
MDT,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
SE,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
SE,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
XYZ,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
XYZ,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
CME,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
CME,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
DASH,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
DASH,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
DE,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
DE,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
BP,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
BP,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
EQIX,A,XLRE,0.027787594059693888,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
EQIX,B,XLRE,0.027787594059693888,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
FIX,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
FIX,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
MCHP,A,,,False,tier2_fail:dist_sma20:21.86>6.77,False,tier2_fail:dist_sma20:21.86>6.77,False
MCHP,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
AAL,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
AAL,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
CCEP,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
CCEP,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
CDNS,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
CDNS,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
RCL,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
RCL,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
MCK,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
MCK,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
SHEL,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
SHEL,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
TJX,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
TJX,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
FANG,A,,,False,tier2_fail:rvol:0.51<1.10,False,tier2_fail:rvol:0.51<1.10,False
FANG,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
NOC,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
NOC,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
SAP,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
SAP,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
SBUX,A,XLY,0.04466381586943191,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
SBUX,B,XLY,0.04466381586943191,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
UPS,A,XLI,0.02271111150922933,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
UPS,B,XLI,0.02271111150922933,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
JCI,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
JCI,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
DVN,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
DVN,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
NXPI,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
NXPI,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
PGR,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
PGR,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
NVO,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
NVO,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
DOW,A,,,False,screener_fail:qullamaggie_momentum=FAIL,False,screener_fail:qullamaggie_momentum=FAIL,False
DOW,B,,,False,screener_fail:minervini_trend=FAIL,False,screener_fail:minervini_trend=FAIL,False
