ticker,mode,sector_etf,best_theme,theme_vs_sector,passed_with_filter,reject_reason,passed_without_filter,blocked_by_theme,blocked_by_sector,target_hold_days
IONQ,A,,,,False,screener_fail:qullamaggie_momentum=FAIL,False,False,False,20
IONQ,B,,,,False,screener_fail:minervini_trend=FAIL,False,False,False,20
LOW,A,XLY,,,False,screener_fail:qullamaggie_momentum=FAIL,False,False,False,20
LOW,B,XLY,,,False,screener_fail:minervini_trend=FAIL,False,False,False,20
ARM,A,XLK,,0.0968213528980334,False,screener_fail:qullamaggie_momentum=FAIL,False,False,False,20
ARM,B,XLK,,0.0968213528980334,False,screener_fail:minervini_trend=FAIL,False,False,False,20
B,A,,,,False,tier2_fail:rvol:1.05<1.10,False,False,False,20
B,B,,,,False,screener_fail:minervini_trend=FAIL,False,False,False,20
CLS,A,,,,False,screener_fail:qullamaggie_momentum=FAIL,False,False,False,20
CLS,B,,,,False,screener_fail:minervini_trend=FAIL,False,False,False,20
APLD,A,,,,False,screener_fail:qullamaggie_momentum=FAIL,False,False,False,20
APLD,B,,,,False,screener_fail:minervini_trend=FAIL,False,False,False,20
CME,A,,,,False,tier2_fail:rvol:0.95<1.10,False,False,False,20
CME,B,,,,False,screener_fail:minervini_trend=FAIL,False,False,False,20
FLUT,A,,,,False,screener_fail:qullamaggie_momentum=FAIL,False,False,False,20
FLUT,B,,,,False,screener_fail:minervini_trend=FAIL,False,False,False,20
AAL,A,,,,False,screener_fail:qullamaggie_momentum=FAIL,False,False,False,20
AAL,B,,,,False,screener_fail:minervini_trend=FAIL,False,False,False,20
ABNB,A,XLY,,-0.052345090394328664,False,screener_fail:qullamaggie_momentum=FAIL,False,False,False,20
ABNB,B,XLY,,-0.052345090394328664,False,screener_fail:minervini_trend=FAIL,False,False,False,20
SYK,A,XLV,,,False,screener_fail:qullamaggie_momentum=FAIL,False,False,False,20
SYK,B,XLV,,,False,screener_fail:minervini_trend=FAIL,False,False,False,20
JCI,A,,,,False,tier2_fail:rvol:0.47<1.10,False,False,False,20
JCI,B,,,,False,screener_fail:minervini_trend=FAIL,False,False,False,20
CMG,A,XLY,,,False,screener_fail:qullamaggie_momentum=FAIL,False,False,False,20
CMG,B,XLY,,,False,screener_fail:minervini_trend=FAIL,False,False,False,20
WBD,A,,,,False,screener_fail:qullamaggie_momentum=FAIL,False,False,False,20
WBD,B,,,,False,screener_fail:minervini_trend=FAIL,False,False,False,20
MCHP,A,XLK,,0.0968213528980334,False,screener_fail:qullamaggie_momentum=FAIL,False,False,False,20
MCHP,B,XLK,,0.0968213528980334,False,screener_fail:minervini_trend=FAIL,False,False,False,20
NXPI,A,XLK,,,False,screener_fail:qullamaggie_momentum=FAIL,False,False,False,20
NXPI,B,XLK,,,False,screener_fail:minervini_trend=FAIL,False,False,False,20
SBUX,A,XLY,,,False,tier2_fail:rvol:0.95<1.10,False,False,False,20
SBUX,B,XLY,,,False,screener_fail:minervini_trend=FAIL,False,False,False,20
TGT,A,XLY,,,False,screener_fail:qullamaggie_momentum=FAIL,False,False,False,20
TGT,B,XLY,,,False,screener_fail:minervini_trend=FAIL,False,False,False,20
RCL,A,,,0.0,False,screener_fail:qullamaggie_momentum=FAIL,False,False,False,20
RCL,B,,,0.0,False,screener_fail:minervini_trend=FAIL,False,False,False,20
ABC,A,,,,False,screener_fail:qullamaggie_momentum=FAIL,False,False,False,20
ABC,B,,,,False,screener_fail:minervini_trend=FAIL,False,False,False,20
ABMD,A,,,,False,screener_fail:qullamaggie_momentum=FAIL,False,False,False,20
ABMD,B,,,,False,screener_fail:minervini_trend=FAIL,False,False,False,20
ADS,A,,,,False,screener_fail:qullamaggie_momentum=FAIL,False,False,False,20
ADS,B,,,,False,screener_fail:minervini_trend=FAIL,False,False,False,20
FDX,A,,,,False,tier2_fail:rvol:0.74<1.10,False,False,False,20
FDX,B,,,,False,screener_fail:minervini_trend=FAIL,False,False,False,20
ROP,A,,,,False,screener_fail:qullamaggie_momentum=FAIL,False,False,False,20
ROP,B,,,,False,screener_fail:minervini_trend=FAIL,False,False,False,20
VRTX,A,XLV,,0.07967215862844168,False,screener_fail:qullamaggie_momentum=FAIL,False,False,False,20
VRTX,B,XLV,,0.07967215862844168,False,screener_fail:minervini_trend=FAIL,False,False,False,20
PDD,A,,,,False,screener_fail:qullamaggie_momentum=FAIL,False,False,False,20
PDD,B,,,,False,screener_fail:minervini_trend=FAIL,False,False,False,20
SO,A,XLU,,,False,screener_fail:qullamaggie_momentum=FAIL,False,False,False,20
SO,B,XLU,,,False,screener_fail:minervini_trend=FAIL,False,False,False,20
WELL,A,,,,False,tier2_fail:rvol:1.09<1.10,False,False,False,20
WELL,B,,,,False,screener_fail:minervini_trend=FAIL,False,False,False,20
TEAM,A,XLK,,,False,screener_fail:qullamaggie_momentum=FAIL,False,False,False,20
TEAM,B,XLK,,,False,screener_fail:minervini_trend=FAIL,False,False,False,20
HWM,A,,,,False,tier2_fail:rvol:0.77<1.10,False,False,False,20
HWM,B,,,,False,screener_fail:minervini_trend=FAIL,False,False,False,20
EQIX,A,XLRE,,0.026019129811170938,False,screener_fail:qullamaggie_momentum=FAIL,False,False,False,20
EQIX,B,XLRE,,0.026019129811170938,False,screener_fail:minervini_trend=FAIL,False,False,False,20
UPS,A,XLI,,,False,screener_fail:qullamaggie_momentum=FAIL,False,False,False,20
UPS,B,XLI,,,False,screener_fail:minervini_trend=FAIL,False,False,False,20
CMI,A,,,,False,screener_fail:qullamaggie_momentum=FAIL,False,False,False,20
CMI,B,,,,False,screener_fail:minervini_trend=FAIL,False,False,False,20
CMIKA,A,,,,False,screener_fail:qullamaggie_momentum=FAIL,False,False,False,20
CMIKA,B,,,,False,screener_fail:minervini_trend=FAIL,False,False,False,20
CMIN,A,,,,False,screener_fail:qullamaggie_momentum=FAIL,False,False,False,20
CMIN,B,,,,False,screener_fail:minervini_trend=FAIL,False,False,False,20
CMIV,A,,,,False,screener_fail:qullamaggie_momentum=FAIL,False,False,False,20
CMIV,B,,,,False,screener_fail:minervini_trend=FAIL,False,False,False,20
CCL,A,,,0.0,False,screener_fail:qullamaggie_momentum=FAIL,False,False,False,20
CCL,B,,,0.0,False,screener_fail:minervini_trend=FAIL,False,False,False,20
