date,symbol,camino,action,entry_price,stop_loss,base_high,avwap,gap_pct,outcome,exit_price,exit_date,return_pct,hold_days,reasoning
2024-03-25,MSFT,BLUE_SKY,BUY_STOP,425.32592645181126,418.8133287484508,425.27592645181124,421.7087609982227,-0.008163419135492794,LOSS,418.8133287484508,2024-03-26,-1.5312016734296943,1,Blue Sky Breakout: Base (425.28) and AVWAP (421.71) converge within 0.8%. Clear path above.
2024-03-26,MSFT,BLUE_SKY,BUY_STOP,425.32592645181126,418.80493895541275,425.27592645181124,420.7661026904211,0.006503391460362679,LOSS,418.80493895541275,2024-03-27,-1.5331742296545192,1,Blue Sky Breakout: Base (425.28) and AVWAP (420.77) converge within 1.1%. Clear path above.
2024-03-27,MSFT,BLUE_SKY,BUY_STOP,425.32592645181126,418.7328772512592,425.27592645181124,419.9234400118569,0.006616825833848609,LOSS,418.7328772512592,2024-03-28,-1.5501169316324386,1,Blue Sky Breakout: Base (425.28) and AVWAP (419.92) converge within 1.3%. Clear path above.
2024-03-28,MSFT,BLUE_SKY,BUY_STOP,425.32592645181126,419.0058189568898,425.27592645181124,418.99535141453146,-0.0011153553896310045,LOSS,419.0058189568898,2024-04-01,-1.4859445667104196,1,Blue Sky Breakout: Base (425.28) and AVWAP (419.00) converge within 1.5%. Clear path above.
2024-04-01,MSFT,BLUE_SKY,BUY_STOP,425.32592645181126,418.9722553739424,425.27592645181124,419.0499158423457,0.007677376899906875,LOSS,418.9722553739424,2024-04-02,-1.4938358286486244,1,Blue Sky Breakout: Base (425.28) and AVWAP (419.05) converge within 1.5%. Clear path above.
2024-04-02,MSFT,BLUE_SKY,BUY_STOP,425.32592645181126,418.9964396031367,425.27592645181124,418.5721474329771,-0.010504715541012984,LOSS,418.9964396031367,2024-04-03,-1.4881497823273815,1,Blue Sky Breakout: Base (425.28) and AVWAP (418.57) converge within 1.6%. Clear path above.
2024-04-03,MSFT,BLUE_SKY,BUY_STOP,425.32592645181126,419.46236420989226,425.27592645181124,418.26285547639117,-0.00405760366621719,LOSS,419.46236420989226,2024-04-04,-1.3786044718304589,1,Blue Sky Breakout: Base (425.28) and AVWAP (418.26) converge within 1.6%. Clear path above.
2024-04-05,MSFT,BLUE_SKY,BUY_STOP,425.32592645181126,419.2165679311112,425.27592645181124,418.0159489876541,0.005097142056104924,LOSS,419.2165679311112,2024-04-08,-1.436394571961807,1,Blue Sky Breakout: Base (425.28) and AVWAP (418.02) converge within 1.7%. Clear path above.
2024-04-08,MSFT,BLUE_SKY,BUY_STOP,425.32592645181126,419.3207110207863,425.27592645181124,418.1210873158087,-0.0008224046312572675,LOSS,419.3207110207863,2024-04-09,-1.4119090931329215,1,Blue Sky Breakout: Base (425.28) and AVWAP (418.12) converge within 1.7%. Clear path above.
2024-04-09,MSFT,BLUE_SKY,BUY_STOP,425.32592645181126,419.2368042695019,425.27592645181124,418.2107869245448,0.0043569870352553886,LOSS,419.2368042695019,2024-04-10,-1.4316367292975896,1,Blue Sky Breakout: Base (425.28) and AVWAP (418.21) converge within 1.7%. Clear path above.
2024-04-10,MSFT,BLUE_SKY,BUY_STOP,425.32592645181126,419.4564416323939,425.27592645181124,418.122605593386,-0.009594586810501926,LOSS,419.4564416323939,2024-04-11,-1.3799969516042148,1,Blue Sky Breakout: Base (425.28) and AVWAP (418.12) converge within 1.7%. Clear path above.
2024-04-11,MSFT,BLUE_SKY,BUY_STOP,425.32592645181126,419.44262039371205,425.27592645181124,418.32593451213444,0.006048304627689758,LOSS,419.44262039371205,2024-04-12,-1.3832465157201692,1,Blue Sky Breakout: Base (425.28) and AVWAP (418.33) converge within 1.6%. Clear path above.
2024-04-12,MSFT,BLUE_SKY,BUY_STOP,425.32592645181126,419.6607770293193,425.27592645181124,418.2240778370313,-0.009066896932387212,LOSS,419.6607770293193,2024-04-15,-1.331954877463551,1,Blue Sky Breakout: Base (425.28) and AVWAP (418.22) converge within 1.7%. Clear path above.
2024-05-13,MSFT,BLUE_SKY,BUY_STOP,413.5395120148824,406.56098238761746,413.4895120148824,407.23922426693866,0.007884571851880571,LOSS,406.56098238761746,2024-05-14,-1.687512178283415,1,Blue Sky Breakout: Base (413.49) and AVWAP (407.24) converge within 1.5%. Clear path above.
2024-05-14,MSFT,BLUE_SKY,BUY_STOP,413.5395120148824,406.4982986104699,413.4895120148824,407.2941896117242,-0.004109194199796924,WIN,427.62193882370747,2024-05-21,3.4053400943990733,5,Blue Sky Breakout: Base (413.49) and AVWAP (407.29) converge within 1.5%. Clear path above.
2024-05-22,MSFT,BLUE_SKY,BUY_STOP,428.2191000651555,421.4436166091288,428.1691000651555,424.67933547733094,0.0024474925120719186,LOSS,421.4436166091288,2024-05-23,-1.5822469046793468,1,Blue Sky Breakout: Base (428.17) and AVWAP (424.68) converge within 0.8%. Clear path above.
2024-05-24,MSFT,BLUE_SKY,BUY_STOP,428.842143449846,422.27609317125774,428.792143449846,423.8676711836924,0.00044498167027972604,LOSS,422.27609317125774,2024-05-28,-1.5311112442837986,1,Blue Sky Breakout: Base (428.79) and AVWAP (423.87) converge within 1.1%. Clear path above.
2024-05-28,MSFT,BLUE_SKY,BUY_STOP,428.842143449846,422.4193452445145,428.792143449846,424.085076842828,-0.0012320154976285687,LOSS,422.4193452445145,2024-05-29,-1.497706861005526,1,Blue Sky Breakout: Base (428.79) and AVWAP (424.09) converge within 1.1%. Clear path above.
2024-05-29,MSFT,BLUE_SKY,BUY_STOP,428.842143449846,422.80089716065356,428.792143449846,424.0239682553422,-0.010759505387543724,LOSS,422.80089716065356,2024-05-30,-1.4087342817087112,1,Blue Sky Breakout: Base (428.79) and AVWAP (424.02) converge within 1.1%. Clear path above.
2024-06-13,MSFT,BLUE_SKY,BUY_STOP,438.53348357098383,431.9705714698357,438.4834835709838,435.2764326010836,-0.000476111080567748,LOSS,431.9705714698357,2024-06-14,-1.496558950916644,1,Blue Sky Breakout: Base (438.48) and AVWAP (435.28) converge within 0.7%. Clear path above.
2024-06-14,MSFT,BLUE_SKY,BUY_STOP,438.53348357098383,431.90381960769395,438.4834835709838,435.4453996994637,-0.0074731570167138085,WIN,451.7928114975636,2024-07-01,3.023561124365896,10,Blue Sky Breakout: Base (438.48) and AVWAP (435.45) converge within 0.7%. Clear path above.
2024-06-18,MSFT,BLUE_SKY,BUY_STOP,445.9898563271766,439.1722997685984,445.9398563271766,441.9232312138633,0.0029886240925755775,LOSS,439.1722997685984,2024-06-20,-1.5286348919955826,1,Blue Sky Breakout: Base (445.94) and AVWAP (441.92) converge within 0.9%. Clear path above.
2024-06-20,MSFT,BLUE_SKY,BUY_STOP,445.9898563271766,439.313713376571,445.9398563271766,441.1141283346869,-8.953526301268619e-05,WIN,459.3421422283878,2024-07-05,2.9938541677091415,10,Blue Sky Breakout: Base (445.94) and AVWAP (441.11) converge within 1.1%. Clear path above.
2024-06-21,MSFT,BLUE_SKY,BUY_STOP,445.9898563271766,439.37354364869464,445.9398563271766,442.1789264969353,0.0037692942256312687,WIN,459.2224816841405,2024-07-05,2.9670238390481494,9,Blue Sky Breakout: Base (445.94) and AVWAP (442.18) converge within 0.8%. Clear path above.
2024-06-25,MSFT,BLUE_SKY,BUY_STOP,447.7798356269179,441.3524039242045,447.72983562691786,444.3486344771326,0.0012954811296136746,LOSS,441.3524039242045,2024-07-01,-1.4353999870750285,4,Blue Sky Breakout: Base (447.73) and AVWAP (444.35) converge within 0.8%. Clear path above.
2024-06-28,MSFT,BLUE_SKY,BUY_STOP,451.1619299222234,444.77158094741293,451.1119299222234,445.957350660445,0.0004856984420475241,LOSS,444.77158094741293,2024-07-01,-1.4164202586667989,1,Blue Sky Breakout: Base (451.11) and AVWAP (445.96) converge within 1.1%. Clear path above.
2024-06-04,PLTR,BLUE_SKY,BUY_STOP,22.750000762939454,22.044300460815432,22.700000762939453,22.991989178171178,-0.012664186755556988,WIN,24.161401367187498,2024-06-12,6.203958491936691,6,Blue Sky Breakout: Base (22.70) and AVWAP (22.99) converge within 1.3%. Clear path above.
2024-06-05,PLTR,BLUE_SKY,BUY_STOP,23.02999954223633,22.3537992477417,22.979999542236328,22.988222538575602,0.017194531864588605,WIN,24.382400131225584,2024-06-17,5.8723430997425465,8,Blue Sky Breakout: Base (22.98) and AVWAP (22.99) converge within 0.0%. Clear path above.
